Time[ms],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],Accuracy[m],Flag,Acceleration[m/s^2],AccWork[J],AeroWork[J],GradeWork[J],RollWork[J],StandStillWork[J],TotalWork[J],StandStillTime[s],Fuel[l],CO2[kg],AccECE[%],AeroECE[%],STSECE[%],WorkECE[%]
1762459043750,12.5342328,-70.051043,0.13,2.5294100000000004,8.543942422142145,11.4,0,-0.003597676928611811,-73,0,-0.7369416915083492,1250,106157,107333.2630583085,19.457,0.005464588580273933,0.01455766397784976,4.235817214485784,0.10959251050117909,300,297.6311310578857
1762459049898,12.534236,-70.0510525,0.17,1.04516,8.543933500214301,11.3,0,0.006506180871828238,37,0,-0.5514019065198852,516,33543,34095.44859809348,6.148,0.0017358793885474436,0.0046243826910903904,4.268758786247641,0.1113946213272099,300,286.8098146398778
1762459069765,12.5342461,-70.0510401,0.15,2.98005,8.544004602812613,11.4,0,-0.0010066945185483473,-21,0,4.3943538834902975,1473,108394,109850.39435388349,19.867,0.005592741648026814,0.014899063750343432,3.951246497390145,0.09900798376436981,300,282.6714996652379
1762459088811,12.5342421,-70.0510498,0.14,2.66644,8.543965225557791,11,0,-0.0005250446287934465,-10,0,-2.4336324797746016,1318,103914,105219.56636752022,19.046,0.005356975316039437,0.01427098224192906,4.164946593040884,0.1036319632195879,300,300
1762459115330,12.534253,-70.0510395,0.12,3.1822799999999996,8.544034746188721,11.5,0,-0.000754176250989857,-17,0,4.296583553381751,1573,144687,146247.29658355337,26.519,0.007445793447761554,0.01983559374483678,4.621118610005802,0.08994458173533458,300,300
1762459134791,12.5342399,-70.0510451,0.16,3.1137599999999996,8.543967071208264,11.5,0,0.002055392836955964,35,0,-4.182516817177785,1539,106179,107748.81748318282,19.461,0.005485745432306065,0.014614025831663359,4.474707263199746,0.08604009856387076,300,300
1762459140933,12.5342542,-70.051043,0.25,1.5355,8.544031545602827,11,0,0.01465320742429176,116,0,3.984711007165217,759,33510,34388.984711007164,6.142,0.0017508240016601072,0.0046641951404225255,4.683236847979843,0.08682332055424756,300,300
1762459160852,12.5342765,-70.0510529,0.51,10.15869,8.544101238175081,10.8,0,0.013052864099603394,622,6,4.307210042991926,5022,0,5654.307210042992,0,0.0002878740637240851,0.0007668965057609628,4.411698111560154,0.1291014665152162,300,300
1762459167306,12.5342509,-70.051038,0.48,3.09792,8.54402951334729,11.5,0,-0.004648280136349555,-94,1,-4.432809531956735,1531,0,1433.5671904680432,0,0.00007298627354533455,0.00019443543272477124,4.423697429222638,0.14112359987668788,300,300
1762459173499,12.5342572,-70.0510474,0.18,1.1147399999999998,8.544033733873,11.1,0,-0.04844178911674471,-624,0,0.2608411504707249,551,33789,33789,6.193,0.001720277370478983,0.004582818914956011,3.8548879007926877,0.13987466620906494,300,300
1762459179949,12.5342481,-70.0510473,0.15,0.9675,8.543996068148239,11.1,0,-0.004651162790697674,-32,0,-2.3278547874276967,478,35191,35634.67214521257,6.45,0.0018142448754283034,0.004833148348141,3.772771059592322,0.1367828750092183,300,300
