Time[ms],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],Accuracy[m],Flag,Acceleration[m/s^2],AccWork[J],AeroWork[J],GradeWork[J],RollWork[J],StandStillWork[J],TotalWork[J],StandStillTime[s],Fuel[l],CO2[kg],AccECE[%],AeroECE[%],STSECE[%],WorkECE[%]
1759840846982,12.5358367,-70.0533433,9.7,9.7,7.045239751128726,1.7,0,0.02999999999999936,1830,2417,20.2398015612546,4795,0,9062.239801561254,0,0.0004613799182124294,0.001229116102117912,133.7401101509102,62.8357921160858,219.21436145547085,136.98353439935246
1759840847982,12.5359267,-70.05336,9.85,9.85,7.045575120827927,1.7,0,0.15000000000000036,9237,2531,20.72685351970597,4870,0,16658.726853519707,0,0.0008481349204504575,0.0022594314280800186,132.5939373110684,63.948377300605586,216.88184712873309,136.68705992407007
1759840848982,12.536015,-70.0533683,9.97,9.97,7.045923230988386,1.8,0,0.120000000000001,7491,2625,21.51425224686081,4929,0,15066.514252246861,0,0.0007670716363354747,0.002043478839197705,131.04593550662122,65.08379868059828,214.59844767274424,136.12917359707032
1759840849982,12.5361133,-70.0533733,10,10,7.046320931937224,1.9,0,0.02999999999999936,1887,2648,24.579111741038904,4944,0,9503.579111741039,0,0.0004838495393318791,0.0012889751727801259,128.25212021411207,66.18269282527014,212.362627959957,134.75962615649507
1759840850982,12.5362083,-70.0533767,9.88,9.88,7.046708902615485,1.9,0,-0.11999999999999922,-7515,2554,23.97775182857943,4884,0,0,0,0,0,125.19789314098364,67.15411685330744,210.17291617880218,132.0948962727727
1759840851982,12.5362967,-70.0533733,10.09,10.09,7.04708554559992,2,0,0.20999999999999908,13210,2720,23.277666367020146,4988,0,20941.27766636702,0,0.0010661696433267665,0.002840275929822506,125.17329317083343,68.20868786962919,208.02790060268816,132.46831323753005
1759840852982,12.5363817,-70.0533617,10.11,10.11,7.04746749426662,2,0,0.019999999999999574,1272,2737,23.60557344804943,4998,0,9030.60557344805,0,0.00045976934534091164,0.0012248255359881886,122.54200675885036,69.22657805158036,205.92622655485434,131.1559474574878
1759840853982,12.536465,-70.053345,10.41,10.41,7.04785459793117,2,0,0.3000000000000007,19391,2988,23.92416778022299,5146,0,27548.924167780224,0,0.0014025804500539783,0.0037364743189437985,123.80653557394736,70.38404026903984,203.86659355536588,132.36460336281672
1759840854982,12.536545,-70.0533283,10.55,10.55,7.048228198225679,2,0,0.14000000000000057,9243,3110,23.089619001536434,5216,0,17592.089619001534,0,0.0008956546115897651,0.0023860238852751346,122.86459681951484,71.5775489000592,201.84775263762447,132.15508230473216
1759840855983,12.53664,-70.0533067,10.58,10.59058,7.048676368073139,2,0,0.029970029970029333,1996,3140,27.69824108252169,5236,0,10399.698241082522,0,0.0005294730694588283,0.0014105162570383185,120.48188458359752,72.73713495379405,199.86654400098632,130.9944758340397
1759840856982,12.5367333,-70.05328,10.58,10.569420000000001,7.04912983372423,2,0,0,0,3133,28.02553763439427,5225,0,8386.025537634394,0,0.00042695226140611727,0.0011374008243858964,117.81333981258967,73.84308828856942,197.9276937411644,129.6214768002779
1759840857982,12.5368333,-70.0532617,10.75,10.75,7.0495919784546786,2,0,0.16999999999999993,11422,3290,28.56193077592096,5315,0,20055.56193077592,0,0.0010210757744163366,0.002720145863045121,117.43776445783836,75.0063370197373,196.02421339128495,129.74362236215615
1759840858982,12.536935,-70.05324,10.79,10.79,7.05006970220969,2,0,0.03999999999999915,2714,3327,29.52476123097813,5334,0,11404.524761230978,0,0.0005806311482379733,0.0015468013789059609,115.41312145867133,76.14391536582953,194.15699602648638,128.77356720016303
1759840859983,12.5370233,-70.0532183,10.47,10.480469999999999,4.650491606079168,2,0,-0.31968031968031824,-21431,3043,-148301.12507515468,5181,0,0,0,0,0,113.03774752607177,77.04925964112293,192.3232004835926,126.50763646945357
1759840860983,12.5371133,-70.0531933,10.26,10.26,4.350928820004562,2,0,-0.21000000000000085,-13713,2860,-18513.878867768886,5072,0,0,0,0,0,110.80518574005379,77.80594816885268,190.5255017792789,124.36286520179742
1759840861982,12.5372017,-70.0531683,10.25,10.23975,3.751359686878505,2,0,-0.010010010010009797,-647,2849,-37055.171134589684,5062,0,0,0,0,0,108.66325852466426,78.52757279790633,188.7628471120427,122.29362851646093
1759840862982,12.5372917,-70.053145,10.23,10.23,2.651793625152603,2,0,-0.019999999999999574,-1291,2835,-67956.48131284592,5057,0,0,0,0,0,106.60449520910919,79.21267462839981,187.03079184500734,120.29369683257872
1759840863982,12.5373817,-70.0531333,10.14,10.14,2.3522003757611216,2,0,-0.08999999999999986,-5775,2761,-18515.76159214173,5013,0,0,0,0,0,104.63941038373514,79.82956833736297,185.3302336459838,118.37400165284157
1759840864982,12.5374717,-70.0531167,9.97,9.97,1.552619093240203,2,0,-0.16999999999999993,-10769,2625,-49416.52200364033,4929,0,0,0,0,0,102.77664809567597,80.34764583973805,183.6603211047971,116.54354959178876
1759840865982,12.53756,-70.0531067,10.2,10.2,0.6530152626489745,2,0,0.22999999999999865,14613,2810,-55598.215542029706,5043,0,0,0,0,0,103.36853104368859,80.9498623472686,182.02023322366625,114.73083908312682
1759840866982,12.5376467,-70.0530917,10.05,10.05,0.45341688796524693,2,0,-0.14999999999999858,-9569,2688,-12335.778350578414,4968,0,0,0,0,0,101.57835455639379,81.4648685215114,180.40917807130865,112.99776540747936
1759840867982,12.5377383,-70.0530717,10.22,10.22,0.5538514548262796,2,0,0.16999999999999993,10854,2827,6207.157535712404,5053,0,24941.157535712402,0,0.0012698129243907013,0.0033827816305768282,101.56357108402094,82.0359645645218,178.82639150789242,113.30913227666493
1759840868982,12.53783,-70.05305,10.08,10.08,0.5542908728620901,2,0,-0.14000000000000057,-8953,2712,27.15735286719574,4983,0,0,0,0,0,99.85903035774534,82.5279284224648,177.27113597652323,111.64337402070221
1759840869983,12.53792,-70.0530317,9.82,9.82982,0.9547153428757582,2,0,-0.25974025974025955,-16299,2510,24747.43352025473,4860,0,15818.43352025473,0,0.0008053536127532751,0.002145462024374725,98.19745405678438,82.63890851475793,175.91379777779014,109.97540853446614
