Time[ms],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],Accuracy[m],Flag,Acceleration[m/s^2],AccWork[J],AeroWork[J],GradeWork[J],RollWork[J],StandStillWork[J],TotalWork[J],StandStillTime[s],Fuel[l],CO2[kg],AccECE[%],AeroECE[%],STSECE[%],WorkECE[%]
1762543944965,12.5085917,-70.029125,0.25,0.25,5.59023905549547,1.3,0,0.06,83,0,0.9671394121722586,123,5456,5662.967139412172,1,0.00028831496107303736,0.0007680710562985715,46.180716450186,0.4835808953704471,300,140.23965577380108
1762543945965,12.50859,-70.029115,0.33,0.33,5.590254316814619,1.4,0,0.08000000000000002,146,0,0.9431953073571578,163,0,309.9431953073572,0,0.000015779936222474603,0.00004203775009667234,46.08304261404044,0.47506400560682405,300,139.14791979031088
1762543946965,12.50859,-70.0291,0.45,0.45,5.59028713286099,1.4,0,0.12,294,0,2.0281301138640515,222,0,518.0281301138641,0,0.00002637402910729594,0.00007026041354183639,46.57909112918111,0.46724170825848016,300,138.07129654561976
1762543947965,12.5085883,-70.0290833,0.6,0.6,5.590317059399464,1.4,0,0.14999999999999997,496,0,1.8495498573086877,296,0,793.8495498573087,0,0.000040416745573543334,0.00010767021020791945,47.83892453158367,0.46436409065332307,300,137.02522754231373
1762543948965,12.5085883,-70.0290617,0.8,0.8,5.59036433120853,1.5,0,0.20000000000000007,882,1,2.9215396157229208,395,0,1280.9215396157228,0,0.00006521472485009992,0.0001737320270006662,50.68136388473374,0.4762417662964275,300,136.10397887420712
1762543949965,12.5085883,-70.0290433,0.99,0.99,5.59040460837306,1.5,0,0.18999999999999995,1071,2,2.4892495994359507,489,0,1564.4892495994359,0,0.00007965182315083474,0.00021219245687382376,53.71470583936874,0.5111535645903634,300,135.1723787079802
1762543950965,12.5085933,-70.0290233,1.17,1.17,5.590467860121702,1.5,0,0.17999999999999994,1224,4,3.9091478213401416,578,0,1809.9091478213402,0,0.00009214672673414283,0.0002454788800197565,56.6557663641575,0.5750027571140783,300,134.21831083295405
1762545136281,12.519705,-70.040135,1.11,0,4.609691583157737,4.5,0,0,0,0,0,0,0,0,1185.316,0,0,300,300,,300
1762545150483,12.51977,-70.0400567,0.09,1.2781799999999999,4.6101236333080315,4.7,0,-0.07182087029995775,-3856,0,26.701995438655416,631,0,0,14.202,0,0,0,0.008876690174409995,0,0
1762545151483,12.5197767,-70.0400467,0.6,0.6,4.610172481078205,4,0,0.51,1108,0,3.0189387400430547,296,0,1407.018938740043,0,0.00007163463968006898,0.00019083468010770377,55.97110187303992,0.13207346784195012,0,1.5937295755576515
1762545152483,12.5197917,-70.0400567,0.77,0.77,4.610209928231594,3.5,0,0.17000000000000004,733,1,2.314346420889578,380,0,1116.3143464208897,0,0.00005683418593296317,0.00015140627132541388,65.96926784767228,0.2825965886577312,0,2.801824358360094
1762545686417,12.5195483,-70.041745,0,0,4.305534484588897,10.5,4,0,0,0,0,0,0,0,533.934,0,0,300,300,,300
1762545690417,12.5191183,-70.0409567,0,0,4.305564019302189,8.3,4,0,0,0,0,0,0,0,4,0,0,300,300,0,300
1762545691417,12.5191133,-70.0409367,0.57,0.57,4.305588048788486,7.9,0,0.57,1023,0,1.4850943416536495,281,0,1305.4850943416536,0,0.00006646531312834257,0.0001770635941739046,170.27726156881639,0.3560539058846675,0,1.6614460425144015
1762545692417,12.519095,-70.0408683,0.42,0.42,4.305665541438053,7.1,0,-0.14999999999999997,-468,0,4.789278221163315,207,0,0,0,0,0,98.03842332750033,0.2870129823059231,0,1.6339702110489722
1762545693966,12.519095,-70.040855,0,0,4.3056946180170925,6.1,4,-0.2711426726920594,-556,0,0,0,8451,8451,1.549,0.0004302602639296187,0.0011462133431085042,98.03842332750033,0.2870129823059231,144.30654338755335,12.042127081307989
1762545694965,12.519135,-70.04079,0.95,0.94905,4.305994275875271,5.6,0,0.950950950950951,2842,2,18.51975460901498,469,0,3331.519754609015,0,0.000169615497444659,0.0004518556851925716,189.09450671455156,0.6306129093480409,127.44151801972865,15.742249798790779
1762545695965,12.5191467,-70.04077,0.66,0.66,4.306084138625259,5.2,0,-0.2899999999999999,-1471,0,5.553787537502259,326,0,0,0,0,0,141.07604826565523,0.5916982301719388,114.09406116806038,15.438770430538959
1762545696965,12.519155,-70.0407533,0.64,0.64,4.306153403338065,4.9,0,-0.020000000000000018,-82,0,4.280767045562584,316,0,238.28076704556258,0,0.00001213143364316362,0.00003231813922538789,113.2010012950869,0.5634780766049331,103.27740766331442,15.422820454300348
1762545698966,12.5191267,-70.0407233,0.48,0.9604799999999999,4.306107612589692,4.6,0,-0.07996001999000502,-565,0,-2.830005621728646,474,0,0,0,0,0,87.31065220271107,0.49235216324992215,86.80931516715597,14.938156845211543
1762545699965,12.5191217,-70.0407117,0.34,0.33966,4.3061133189801595,4.4,0,-0.1401401401401401,-362,0,0.3526720500757534,167,0,0,0,0,0,80.777342046676,0.46498987188803803,80.40818541723061,14.737078421519136
1762545701965,12.5191383,-70.0407217,0.05,0.1,4.306156817291104,4,0,-0.14500000000000002,-357,0,2.6883261112906354,49,10912,10912,2,0.0005555555555555556,0.00148,79.03614709568939,0.4550258447044477,160.53342118887699,26.3359785909904
1762545702965,12.51915,-70.0407333,0.11,0.11,4.306177507310245,3.8,0,0.06,30,0,1.2787052530028404,54,5456,5541.278705253003,1,0.0002821195170074231,0.0007515663933077752,77.80938029603269,0.4447937385093009,193.33305541157054,32.04163418147445
1762545707966,12.5191467,-70.0407433,0.14,0.7001400000000001,4.306142604311468,3.1,0,0.005998800239952012,23,0,-2.157110033439494,346,27285,27651.84288996656,5.001,0.0014078202839873815,0.0037504332365423847,68.22343684304597,0.39040552894015845,300,58.79012341883407
1762545709965,12.5191467,-70.040755,0.08,0.15992,4.306116982631785,3,0,-0.03001500750375188,-42,0,-1.5834966694352062,79,10906,10941.416503330565,1.999,0.0005570532188482895,0.0014839897750118433,66.27838322269746,0.3794750080501061,300,68.75955681454168
1762545711965,12.519145,-70.040765,0.09,0.18,4.3060883896497515,2.9,0,0.0049999999999999975,5,0,-1.7671320686235108,88,10912,11003.232867931376,2,0.0005602004351952679,0.0014923739593601937,64.30537039448008,0.3679523242451874,300,78.42171740778214
1762545715966,12.5191367,-70.0407717,0,0,4.306041028736111,2.9,4,-0.022494376405898523,-26,0,0,0,21829,21829,4.001,0.0011113656728576082,0.0029606781524926682,64.30537039448008,0.3679523242451874,300,97.0178780263551
1762545733965,12.5191317,-70.0407083,0.37,6.659629999999999,4.306160164015459,3,0,0.020556697594310797,431,2,7.362917669567324,3292,0,3732.362917669567,0,0.00019002336457669264,0.0005062222432323093,33.18983567489958,0.25137140490933807,259.5842938937701,82.67837649475447
1762545734965,12.5191433,-70.0407083,0,0,4.306205870410601,3,4,-0.37,-432,0,0,0,5456,5456,1,0.0002777777777777778,0.00074,33.18983567489958,0.25137140490933807,268.72406225523173,86.44965635033432
1762545742964,12.51913,-70.0406383,0,0,4.306306843614813,3,4,0,0,0,0,0,43642,43642,7.999,0.0022219167481264254,0.005919186217008798,33.18983567489958,0.25137140490933807,300,115.04258001459566
1762545744964,12.5191317,-70.0406283,0.51,1.02,4.306335464628383,3,0,0.255,819,0,1.768864501655486,504,0,1324.7688645016556,0,0.00006744709517053881,0.0001796790615343154,36.44523409360951,0.25392116102652457,300,113.59174522148736
1762545746964,12.5191333,-70.040615,0.53,1.06,4.306370929437925,3,0,0.010000000000000009,65,0,2.191831624150069,524,0,591.19183162415,0,0.00003009896503462803,0.00008018364285224908,34.21393190430425,0.25785460313271885,300,111.63415904460328
1762545748964,12.5191333,-70.040625,0.43,0.86,4.30634900607766,3,0,-0.05000000000000002,-303,0,-1.3549294344555562,425,0,120.64507056554442,0,0.000006142323973889317,0.00001636315106644114,32.3019031252312,0.2547683827056289,298.52201536631304,109.62928967876474
